flt_nm,mjd,fluxcal,fluxcalerr,processing
754.6,56952.10387878788,138.58311326624425,14.843363011338726,gp
754.6,56952.87184848485,154.36651517873298,14.698146911403288,gp
754.6,56953.639818181815,169.80004794818947,13.327931131807652,gp
754.6,56954.40778787879,184.53297045700305,10.957318440802744,gp
754.6,56955.17575757576,198.20539036769665,8.083650876073921,gp
754.6,56955.94372727273,210.44490067107012,6.043390200802664,gp
754.6,56956.711696969694,220.93707633947753,6.671080129018698,gp
754.6,56957.479666666666,229.73699764297763,8.07959572537428,gp
754.6,56958.24763636364,237.00809954723863,8.569623849146666,gp
754.6,56959.0156060606,242.89651735694662,7.861032336753566,gp
754.6,56959.783575757574,247.5321358991442,6.726053385834269,gp
754.6,56960.551545454546,251.0303491784644,7.600557988670667,gp
754.6,56961.31951515152,253.5103465559942,11.027453936956896,gp
754.6,56962.08748484848,255.09653632523003,15.17882130340203,gp
754.6,56962.85545454545,255.90181683279718,19.207152153529147,gp
754.6,56963.623424242425,256.0276717613538,22.763069213053956,gp
754.6,56964.3913939394,255.56502706551606,25.663099373808862,gp
754.6,56965.15936363636,254.5950297465503,27.79601374111536,gp
754.6,56965.92733333333,253.18975347862118,29.09180235073229,gp
754.6,56966.695303030305,251.41283565092647,29.509172487629115,gp
754.6,56967.46327272727,249.32004996888512,29.03008500987782,gp
754.6,56968.23124242424,246.9598183587198,27.657918017287624,gp
754.6,56968.99921212121,244.37366554459507,25.41848369150128,gp
754.6,56969.767181818184,241.59661930941346,22.364856218860915,gp
754.6,56970.53515151515,238.6575591120165,18.590405942264336,gp
754.6,56971.30312121212,235.57951540899515,14.267323950039065,gp
754.6,56972.07109090909,232.3799217201864,9.794888380212138,gp
754.6,56972.839060606064,229.07082117760905,6.515482012473653,gp
754.6,56973.60703030303,225.65132862962855,7.329460675194467,gp
754.6,56974.375,222.0500586334877,10.34422540365637,gp
754.6,56975.14296969697,218.1569935025193,12.954326427038072,gp
754.6,56975.910939393936,213.8552612707169,14.479965114973535,gp
754.6,56976.67890909091,209.0204545420928,14.746569150607813,gp
754.6,56977.44687878788,203.51964113591345,13.74335171123345,gp
754.6,56978.21484848485,197.21031133420257,11.577781143638981,gp
754.6,56978.982818181816,189.939255141225,8.56436255918304,gp
754.6,56979.75078787879,181.5413625384061,5.777792072111749,gp
754.6,56980.51875757576,171.87194565823518,6.24498647145841,gp
754.6,56981.28672727273,161.23597560911824,9.179470884299437,gp
754.6,56982.054696969695,150.26499470770307,11.889447082535595,gp
754.6,56982.82266666667,139.59235067000577,13.619007481769515,gp
754.6,56983.59063636364,129.8511818211245,14.161194603117236,gp
754.6,56984.3586060606,121.68005294990702,13.4904693476801,gp
754.6,56985.126575757575,115.7286205960268,11.714068855411204,gp
754.6,56985.89454545455,112.66336465432464,9.142359246921878,gp
754.6,56986.66251515152,113.1734235479858,6.634186961657337,gp
754.6,56987.43048484848,117.92851232595497,6.248041321621459,gp
754.6,56988.198454545454,126.53005229427903,7.812730370837271,gp
754.6,56988.966424242426,137.50953109365636,9.081963453926662,gp
754.6,56989.7343939394,149.36884517704218,9.337773440021449,gp
754.6,56990.50236363636,160.60672792551827,8.68315786113754,gp
754.6,56991.270333333334,169.59250427307,7.73078114726687,gp
754.6,56992.038303030306,175.51511012814683,7.8552764910906685,gp
754.6,56992.80627272727,179.40365030905647,10.164362403246486,gp
754.6,56993.57424242424,181.70645055664653,13.484577394555448,gp
754.6,56994.34221212121,182.63542953460907,16.740802498751982,gp
754.6,56995.110181818185,182.38735088299384,19.44762775465956,gp
754.6,56995.87815151515,181.14549731549903,21.362633447418922,gp
754.6,56996.64612121212,179.0812496807379,22.351412746125234,gp
754.6,56997.41409090909,176.35558211531628,22.341299026181645,gp
754.6,56998.182060606065,173.12048297058243,21.30472847162686,gp
754.6,56998.95003030303,169.52031074994915,19.25598797591832,gp
754.6,56999.718,165.69309390052052,16.260958686488994,gp
754.6,57000.48596969697,161.77178296225657,12.479951689210564,gp
754.6,57001.25393939394,157.88546328389978,8.366785530562542,gp
754.6,57002.02190909091,154.16053627105774,5.782438523666439,gp
754.6,57002.78987878788,150.70368338900295,7.905095113046497,gp
754.6,57003.55784848485,147.53817838926264,11.752510368610064,gp
754.6,57004.32581818182,144.6634574750834,15.19954223711501,gp
754.6,57005.09378787879,142.07873122297252,17.743144133901243,gp
754.6,57005.86175757576,139.78303249768453,19.218417821931062,gp
754.6,57006.62972727273,137.77525582965768,19.56519225954007,gp
754.6,57007.397696969696,136.0541902720035,18.780559597242764,gp
754.6,57008.16566666667,134.61854603938409,16.91081855964079,gp
754.6,57008.93363636364,133.46697518028682,14.064009986016186,gp
754.6,57009.701606060604,132.59808648366445,10.467185843672484,gp
754.6,57010.469575757576,132.01045477315566,6.747986657130455,gp
754.6,57011.23754545455,131.70242070665645,5.297613973666503,gp
754.6,57012.00551515152,131.6422804802424,7.680898474881,gp
754.6,57012.77348484848,131.73662884846436,10.41078258747507,gp
754.6,57013.541454545455,131.88345544911564,12.159057051885389,gp
754.6,57014.30942424243,131.97877031807087,12.647673265306736,gp
754.6,57015.0773939394,131.91570785785754,11.892586654656144,gp
754.6,57015.84536363636,131.5836070535327,10.172087895606921,gp
754.6,57016.613333333335,130.86706200602478,8.343568135563817,gp
754.6,57017.381303030306,129.6471549171979,8.383920145286005,gp
754.6,57018.14927272727,127.88715435178268,10.82511090071014,gp
754.6,57018.91724242424,125.66037196555646,13.830931178671884,gp
754.6,57019.685212121214,123.04172722076864,16.388605460703427,gp
754.6,57020.453181818186,120.10045498443412,18.085615818529053,gp
754.6,57021.22115151515,116.90074860008536,18.736011039708657,gp
754.6,57021.98912121212,113.50236560210901,18.270019095785592,gp
754.6,57022.757090909094,109.96120009280783,16.72468040201981,gp
754.6,57023.525060606065,106.32982559574025,14.320293636818578,gp
754.6,57024.29303030303,102.65801201816845,11.748791628033514,gp
754.6,57025.061,98.9932201931322,10.851048291980767,gp
622.3,56949.03,88.85150691994859,11.704748455289067,gp
622.3,56949.79796969697,97.35843866623652,12.555037499105913,gp
622.3,56950.565939393935,106.40726579230586,15.000040701044254,gp
622.3,56951.33390909091,115.79196095413138,16.99232637417997,gp
622.3,56952.10187878788,125.30514822391623,17.789298774404003,gp
622.3,56952.86984848485,134.734232818642,17.17758948465569,gp
622.3,56953.637818181815,143.8574401731497,15.164186588251246,gp
622.3,56954.405787878786,152.43971497983978,11.916109589289315,gp
622.3,56955.17375757576,160.22842917097125,7.885362385745419,gp
622.3,56955.94172727273,166.9488456325576,4.81836468963804,gp
622.3,56956.709696969694,172.35598800806693,6.315596481599208,gp
622.3,56957.477666666666,176.47042171578636,8.627239391680659,gp
622.3,56958.24563636364,179.3780757846735,9.358724762361742,gp
622.3,56959.0136060606,181.13477701686108,8.247064001873024,gp
622.3,56959.78157575757,181.7668988757144,6.143785108996497,gp
622.3,56960.549545454545,181.27752644476993,6.897853616054463,gp
622.3,56961.31751515152,179.7818285155011,11.421881093878076,gp
622.3,56962.08548484848,177.51252749382513,16.632076677883582,gp
622.3,56962.85345454545,174.68541984850953,21.540765180674835,gp
622.3,56963.621424242425,171.49635419089122,25.805996096791635,gp
622.3,56964.3893939394,168.12450834770902,29.25356046041343,gp
622.3,56965.15736363636,164.73542523121046,31.778584960311324,gp
622.3,56965.92533333333,161.48384433744116,33.315307382080825,gp
622.3,56966.693303030304,158.51636332188275,33.8246318972189,gp
622.3,56967.46127272727,155.9739620892317,33.2883856878377,gp
622.3,56968.22924242424,153.99442016769285,31.707147606077857,gp
622.3,56968.99721212121,152.71465680090444,29.10084816264766,gp
622.3,56969.765181818184,152.27302216780834,25.512691770936247,gp
622.3,56970.53315151515,152.81156742108408,21.0194306384561,gp
622.3,56971.30112121212,154.47832080987916,15.760850309691783,gp
622.3,56972.06909090909,157.42959701707196,10.064143267424202,gp
622.3,56972.83706060606,161.8323669924755,5.396369120086249,gp
622.3,56973.60503030303,167.80746921294156,6.964196297395486,gp
622.3,56974.373,174.98763175943452,11.279001754514859,gp
622.3,56975.14096969697,182.76087590505927,14.691643307593033,gp
622.3,56975.908939393936,190.5117191567913,16.633701282428596,gp
622.3,56976.67690909091,197.61287711553973,16.979833666943325,gp
622.3,56977.44487878788,203.41484900875935,15.731999326888449,gp
622.3,56978.21284848485,207.2351922640073,12.986489193635053,gp
622.3,56978.980818181815,208.34735703741762,9.001872975962133,gp
622.3,56979.74878787879,205.96894670978077,4.820460860673758,gp
622.3,56980.51675757576,199.3344500916894,5.6387767629689,gp
622.3,56981.28472727273,188.7746808945367,9.889890061253114,gp
622.3,56982.052696969695,175.4030974486518,13.426071918109823,gp
622.3,56982.82066666667,160.2962369916131,15.589821259615462,gp
622.3,56983.58863636364,144.49218340557627,16.21997616083272,gp
622.3,56984.3566060606,129.00794478427133,15.302440252626715,gp
622.3,56985.124575757574,114.85654107038567,12.938710784016001,gp
622.3,56985.892545454546,103.06400853458535,9.4143722198888,gp
622.3,56986.66051515152,94.68652680091668,5.66653841163638,gp
622.3,56987.42848484848,90.7747091159008,5.382512319370315,gp
622.3,56988.196454545454,91.22340627012659,8.214934070943263,gp
622.3,56988.964424242426,94.77235959832979,10.213909184228253,gp
622.3,56989.7323939394,100.15191677766438,10.594688671911522,gp
622.3,56990.50036363636,106.11546512870473,9.460317902491077,gp
622.3,56991.26833333333,111.42244873715299,7.6724823032842675,gp
622.3,56992.036303030305,115.43135186196969,7.389766209912504,gp
622.3,56992.80427272727,118.70577670685316,10.374852576167056,gp
622.3,56993.57224242424,121.44977157046742,14.641688134561171,gp
622.3,56994.34021212121,123.7147325565229,18.722395619689802,gp
622.3,56995.108181818185,125.53686570279183,22.072513971648345,gp
622.3,56995.87615151515,126.93761879036924,24.437796229899913,gp
622.3,56996.64412121212,127.92390670027225,25.67892068494317,gp
622.3,56997.41209090909,128.48813312867708,25.719074755891683,gp
622.3,56998.180060606064,128.60800857202105,24.525237774825477,gp
622.3,56998.94803030303,128.246162176265,22.102863544908068,gp
622.3,56999.716,127.34954270281628,18.50119956995321,gp
622.3,57000.48396969697,125.84860146995652,13.842256539615068,gp
622.3,57001.25193939394,123.65624765984364,8.476900875994662,gp
622.3,57002.01990909091,120.66656381136113,4.558673197003136,gp
622.3,57002.78787878788,116.80960923319799,7.9150096050333145,gp
622.3,57003.55584848485,112.24987817234137,13.038470607991387,gp
622.3,57004.323818181816,107.20582337866585,17.3506879804084,gp
622.3,57005.09178787879,101.88120530324613,20.463377211773917,gp
622.3,57005.85975757576,96.46862859504768,22.25247900387386,gp
622.3,57006.62772727273,91.15292425908115,22.6732245868529,gp
622.3,57007.395696969696,86.11441427928798,21.728269943531398,gp
622.3,57008.16366666667,81.53209880232203,19.463196343124864,gp
622.3,57008.93163636364,77.5868050364129,15.976510976117437,gp
622.3,57009.6996060606,74.4643364959145,11.46216341438202,gp
622.3,57010.467575757575,72.35866111323912,6.457427987954334,gp
622.3,57011.23554545455,71.47404134983105,4.305658515980437,gp
622.3,57012.00351515152,71.86236807414889,8.025770714856995,gp
622.3,57012.77148484848,73.24912423204773,11.619355561290654,gp
622.3,57013.539454545455,75.32931132921692,13.742855757385465,gp
622.3,57014.307424242426,77.804318861333,14.178038630831178,gp
622.3,57015.0753939394,80.37706745568568,12.932985026391052,gp
622.3,57015.84336363636,82.74715151832379,10.232359938340036,gp
622.3,57016.611333333334,84.60592311004154,6.970183458138194,gp
622.3,57017.379303030306,85.63679838328585,6.6681673688342435,gp
622.3,57018.14727272727,85.71898593539419,10.469934354009725,gp
622.3,57018.91524242424,84.99333491200593,14.678936158653123,gp
622.3,57019.683212121214,83.60174440488504,18.07939718972437,gp
622.3,57020.451181818185,81.67024905726913,20.30846209214013,gp
622.3,57021.21915151515,79.31110116995393,21.216211447980324,gp
622.3,57021.98712121212,76.62466847011831,20.756870148166247,gp
622.3,57022.75509090909,73.70117055161123,18.988957098750642,gp
622.3,57023.523060606065,70.62227518436504,16.163150820137222,gp
622.3,57024.29103030303,67.46257411009253,13.050944857254343,gp
622.3,57025.059,64.29095656814414,11.796474106557294,gp
869.1,56949.034,46.68127899925976,10.678219676090764,gp
869.1,56949.72134343434,60.13669240774226,10.709315141164195,gp
869.1,56950.408686868686,74.48651811866158,11.856130846255075,gp
869.1,56951.09603030303,89.4296318827317,13.085999526117591,gp
869.1,56951.78337373737,104.66750868220527,13.871000343011916,gp
869.1,56952.47071717172,119.90255443586562,14.004629527310875,gp
869.1,56953.15806060606,134.83644055952868,13.441893176534562,gp
869.1,56953.8454040404,149.1684346916977,12.240611190555917,gp
869.1,56954.53274747475,162.59372088723214,10.565712759808598,gp
869.1,56955.22009090909,174.80170253052347,8.757912686884923,gp
869.1,56955.90743434343,185.47428116967305,7.473232633471635,gp
869.1,56956.59477777778,194.34485918226483,7.429534229141098,gp
869.1,56957.28212121212,201.52745780070026,8.062676075321207,gp
869.1,56957.96946464646,207.28096608842452,8.53544248533895,gp
869.1,56958.65680808081,211.8557808281042,8.538878431492329,gp
869.1,56959.34415151515,215.4946921997295,8.242085455985833,gp
869.1,56960.03149494949,218.43412558824795,8.326966005575418,gp
869.1,56960.71883838384,220.8897891757123,9.679251518981904,gp
869.1,56961.40618181818,222.9532751937098,12.076834595110311,gp
869.1,56962.09352525252,224.65677477012602,14.861596041542905,gp
869.1,56962.78086868687,226.02874882376554,17.628286982347408,gp
869.1,56963.46821212121,227.09437499651443,20.150980586347686,gp
869.1,56964.15555555555,227.87567025885127,22.295304633451195,gp
869.1,56964.8428989899,228.39159904645933,23.975745523722974,gp
869.1,56965.53024242424,228.6581673433409,25.13628918759039,gp
869.1,56966.21758585858,228.68850307446758,25.741219943548483,gp
869.1,56966.90492929293,228.49292311964052,25.770596169928915,gp
869.1,56967.59227272727,228.07898720962004,25.218209959896488,gp
869.1,56968.27961616161,227.4515389163126,24.091232603332127,gp
869.1,56968.96695959596,226.61273389989975,22.41152334896524,gp
869.1,56969.6543030303,225.56205552793963,20.219407901863146,gp
869.1,56970.34164646464,224.296317933218,17.582451995520554,gp
869.1,56971.02898989899,222.80965653033414,14.61665173386739,gp
869.1,56971.71633333333,221.09350596283923,11.5432456801339,gp
869.1,56972.40367676767,219.13656540567814,8.849124337711766,gp
869.1,56973.09102020202,216.9247496455046,7.572151121137654,gp
869.1,56973.77836363636,214.43867967950982,8.424426377101332,gp
869.1,56974.4657070707,211.64858438771142,10.188166697829125,gp
869.1,56975.15305050505,208.52020920300077,11.806952061959969,gp
869.1,56975.84039393939,205.0160702989144,12.848893467311203,gp
869.1,56976.52773737373,201.09527952346644,13.15788840656223,gp
869.1,56977.21508080808,196.71335406289623,12.701084226308033,gp
869.1,56977.90242424242,191.82201011857427,11.53145004122326,gp
869.1,56978.58976767676,186.3689398217929,9.812070220227637,gp
869.1,56979.27711111111,180.29757054661602,7.934977514075232,gp
869.1,56979.96445454545,173.54680572052658,6.808780312443498,gp
869.1,56980.65179797979,166.0938347001569,7.498218291131779,gp
869.1,56981.33914141414,158.155597088154,9.234116892661827,gp
869.1,56982.02648484848,150.0315221687944,10.954737468812466,gp
869.1,56982.713828282824,142.01907378946632,12.186277016938464,gp
869.1,56983.401171717174,134.41526963544834,12.744378123392487,gp
869.1,56984.08851515152,127.51829396861226,12.576474921214919,gp
869.1,56984.77585858586,121.6291136730321,11.718606476983961,gp
869.1,56985.463202020204,117.05310403426927,10.306650982504408,gp
869.1,56986.15054545455,114.10169070789811,8.64715155352063,gp
869.1,56986.83788888889,113.09401438973777,7.376279709119695,gp
869.1,56987.525232323234,114.30492587530537,7.3564550720659705,gp
869.1,56988.21257575758,117.45148430313228,8.232655302222906,gp
869.1,56988.89991919192,121.91815545487117,9.071975381733528,gp
869.1,56989.587262626264,127.09084328135069,9.423678606978068,gp
869.1,56990.27460606061,132.3583160238927,9.219432167136073,gp
869.1,56990.96194949495,137.10896517170866,8.706996313903666,gp
869.1,56991.649292929294,140.85456407923738,8.492165531452969,gp
869.1,56992.33663636364,144.09886123835733,9.296694216722708,gp
869.1,56993.02397979798,147.38181538606912,11.15830054130551,gp
869.1,56993.711323232325,150.68944961190613,13.419390071825042,gp
869.1,56994.39866666667,153.9715829637456,15.608278543554716,gp
869.1,56995.08601010101,157.17686466814837,17.460022561485914,gp
869.1,56995.773353535355,160.25248226484848,18.823120775458865,gp
869.1,56996.4606969697,163.14386260462837,19.6082276322111,gp
869.1,56997.14804040404,165.79436450510275,19.764984498419953,gp
869.1,56997.835383838385,168.14496182746223,19.272253100737238,gp
869.1,56998.52272727273,170.1339157026284,18.13573089425086,gp
869.1,56999.21007070707,171.69643459252018,16.392236236792026,gp
869.1,56999.897414141415,172.76432082915952,14.125614924910046,gp
869.1,57000.58475757576,173.26560222295294,11.513412086099319,gp
869.1,57001.2721010101,173.12414727707463,8.968502148920193,gp
869.1,57001.959444444445,172.2592624851696,7.4803377253241825,gp
869.1,57002.64678787879,170.60862483169905,8.249605592894268,gp
869.1,57003.33413131313,168.24836762699928,10.43426253751469,gp
869.1,57004.021474747475,165.3043609458121,12.804014442003195,gp
869.1,57004.70881818182,161.8983623668189,14.815991731171598,gp
869.1,57005.39616161616,158.1485700743235,16.249350113320215,gp
869.1,57006.083505050505,154.1702661421737,17.00687261752769,gp
869.1,57006.77084848485,150.07644688915843,17.05007069236693,gp
869.1,57007.45819191919,145.97844281752702,16.378574475352828,gp
869.1,57008.145535353535,141.98653061063027,15.026723019287251,gp
869.1,57008.83287878788,138.2105396321721,13.07329505297897,gp
869.1,57009.52022222222,134.7604553501684,10.676710680104888,gp
869.1,57010.207565656565,131.74702209552765,8.188990320601546,gp
869.1,57010.89490909091,129.28234755868934,6.485033499253996,gp
869.1,57011.58225252525,127.46373813051036,6.866895947595202,gp
869.1,57012.269595959595,126.24758265434761,8.598592780419285,gp
869.1,57012.95693939394,125.51981566951429,10.329776558788389,gp
869.1,57013.64428282828,125.16749600497849,11.50174867970262,gp
869.1,57014.331626262625,125.07878841473578,11.929822403669906,gp
869.1,57015.01896969697,125.14237950369099,11.608663689587052,gp
869.1,57015.70631313131,125.24689457774184,10.715906473344221,gp
869.1,57016.393656565655,125.28031312524217,9.763126863360425,gp
869.1,57017.081,125.12938063021932,9.81373891619926,gp
