#period: folded  time of the object shown over one period in days
#fluxcal: simulated observed flux (from SNANA)
#fluxcalerr: error of fluxcal
#processing: which processing was done to get the datapoint
band,period,fluxcal,fluxcalerr,processing
482.7,0.11738663508613084,NaN,NaN,gp
482.7,0.12177650671533191,NaN,NaN,gp
482.7,0.12616637834453295,NaN,NaN,gp
482.7,0.13055624997373402,NaN,NaN,gp
482.7,0.1349461216029351,NaN,NaN,gp
482.7,0.13933599323213616,NaN,NaN,gp
482.7,0.1437258648613372,NaN,NaN,gp
482.7,0.14811573649053827,NaN,NaN,gp
482.7,0.15250560811973934,NaN,NaN,gp
482.7,0.15689547974894041,NaN,NaN,gp
482.7,0.16128535137814146,NaN,NaN,gp
482.7,0.16567522300734253,NaN,NaN,gp
482.7,0.1700650946365436,NaN,NaN,gp
482.7,0.17445496626574467,NaN,NaN,gp
482.7,0.1788448378949457,NaN,NaN,gp
482.7,0.18323470952414678,NaN,NaN,gp
482.7,0.18762458115334785,NaN,NaN,gp
482.7,0.1920144527825489,NaN,NaN,gp
482.7,0.19640432441174996,NaN,NaN,gp
482.7,0.20079419604095103,NaN,NaN,gp
482.7,0.2051840676701521,NaN,NaN,gp
482.7,0.20957393929935317,NaN,NaN,gp
482.7,0.2139638109285542,NaN,NaN,gp
482.7,0.21835368255775528,NaN,NaN,gp
482.7,0.22274355418695635,NaN,NaN,gp
482.7,0.2271334258161574,NaN,NaN,gp
482.7,0.23152329744535846,NaN,NaN,gp
482.7,0.23591316907455953,NaN,NaN,gp
482.7,0.2403030407037606,NaN,NaN,gp
482.7,0.24469291233296167,NaN,NaN,gp
482.7,0.2490827839621627,NaN,NaN,gp
482.7,0.2534726555913638,NaN,NaN,gp
482.7,0.25786252722056485,NaN,NaN,gp
482.7,0.2622523988497659,NaN,NaN,gp
482.7,0.266642270478967,NaN,NaN,gp
482.7,0.27103214210816806,NaN,NaN,gp
482.7,0.27542201373736913,NaN,NaN,gp
482.7,0.2798118853665702,NaN,NaN,gp
482.7,0.2842017569957712,NaN,NaN,gp
482.7,0.2885916286249723,NaN,NaN,gp
482.7,0.29298150025417335,NaN,NaN,gp
482.7,0.2973713718833744,NaN,NaN,gp
482.7,0.3017612435125755,NaN,NaN,gp
482.7,0.30615111514177656,NaN,NaN,gp
482.7,0.31054098677097763,NaN,NaN,gp
482.7,0.3149308584001787,NaN,NaN,gp
482.7,0.3193207300293798,NaN,NaN,gp
482.7,0.3237106016585808,NaN,NaN,gp
482.7,0.32810047328778186,NaN,NaN,gp
482.7,0.3324903449169829,NaN,NaN,gp
482.7,0.336880216546184,NaN,NaN,gp
482.7,0.34127008817538507,NaN,NaN,gp
482.7,0.34565995980458614,NaN,NaN,gp
482.7,0.3500498314337872,NaN,NaN,gp
482.7,0.3544397030629883,NaN,NaN,gp
482.7,0.35882957469218935,NaN,NaN,gp
482.7,0.36321944632139036,NaN,NaN,gp
482.7,0.36760931795059143,NaN,NaN,gp
482.7,0.3719991895797925,NaN,NaN,gp
482.7,0.37638906120899357,NaN,NaN,gp
482.7,0.38077893283819464,NaN,NaN,gp
482.7,0.3851688044673957,NaN,NaN,gp
482.7,0.3895586760965968,NaN,NaN,gp
482.7,0.3939485477257978,NaN,NaN,gp
482.7,0.39833841935499886,NaN,NaN,gp
482.7,0.40272829098419993,NaN,NaN,gp
482.7,0.407118162613401,NaN,NaN,gp
482.7,0.41150803424260207,NaN,NaN,gp
482.7,0.41589790587180314,NaN,NaN,gp
482.7,0.4202877775010042,NaN,NaN,gp
482.7,0.4246776491302053,NaN,NaN,gp
482.7,0.42906752075940635,NaN,NaN,gp
482.7,0.43345739238860737,NaN,NaN,gp
482.7,0.43784726401780844,NaN,NaN,gp
482.7,0.4422371356470095,NaN,NaN,gp
482.7,0.4466270072762106,NaN,NaN,gp
482.7,0.45101687890541164,NaN,NaN,gp
482.7,0.4554067505346127,NaN,NaN,gp
482.7,0.4597966221638138,NaN,NaN,gp
482.7,0.4641864937930148,NaN,NaN,gp
482.7,0.46857636542221587,NaN,NaN,gp
482.7,0.47296623705141694,NaN,NaN,gp
482.7,0.477356108680618,NaN,NaN,gp
482.7,0.4817459803098191,NaN,NaN,gp
482.7,0.48613585193902015,NaN,NaN,gp
482.7,0.4905257235682212,NaN,NaN,gp
482.7,0.4949155951974223,NaN,NaN,gp
622.3,0.10016791563379591,27.979167938232422,11.366588592529297,raw
622.3,0.16849418698230925,64.35074615478516,9.560338020324707,raw
622.3,0.2669494854345448,57.8542366027832,9.979826927185059,raw
622.3,0.33535868877012265,33.18439483642578,8.76683235168457,raw
622.3,0.3358245370756972,35.95511245727539,8.870572090148926,raw
622.3,0.3387245370771779,27.312286376953125,8.845342636108398,raw
622.3,0.3619340253954505,6.902116298675537,10.386828422546387,raw
622.3,0.4169204896907524,38.299991607666016,12.034994125366211,raw
622.3,0.5053161259613055,25.183746337890625,9.55451488494873,raw
622.3,0.10016791563379591,46.24099107455981,7.31606748184992,gp
622.3,0.10426032179872026,46.22510048743742,7.185323521867628,gp
622.3,0.10835272796364459,46.20625232792829,7.057822632135454,gp
622.3,0.11244513412856894,46.1840182752284,6.933535771401298,gp
622.3,0.11653754029349328,46.15796955165186,6.812433613189434,gp
622.3,0.12062994645841761,46.12767687959933,6.694486836759718,gp
622.3,0.12472235262334196,46.09271043848741,6.579666404643888,gp
622.3,0.1288147587882663,46.05263982163309,6.467943822259881,gp
622.3,0.13290716495319063,46.00703399309264,6.359291374720504,gp
622.3,0.13699957111811498,45.955461244448045,6.253682335577635,gp
622.3,0.1410919772830393,45.897489151542324,6.151091141890464,gp
622.3,0.14518438344796364,45.83268453115505,6.051493529681771,gp
622.3,0.14927678961288798,45.76061339762058,5.954866623558942,gp
622.3,0.15336919577781233,45.68084091938114,5.861188974042499,gp
622.3,0.15746160194273667,45.592931375474606,5.770440535971502,gp
622.3,0.16155400810766102,45.49644811194953,5.682602581261744,gp
622.3,0.16564641427258536,45.390953498211424,5.597657539293773,gp
622.3,0.1697388204375097,45.276011595815824,5.515587969018814,gp
622.3,0.17383122660243402,45.1513884243075,5.436318006676955,gp
622.3,0.17792363276735837,45.0171892400057,5.359673752356166,gp
622.3,0.1820160389322827,44.87355071424232,5.2854741283887785,gp
622.3,0.18610844509720703,44.720608456174475,5.213541810951468,gp
622.3,0.19020085126213138,44.55849702677478,5.143704687651544,gp
622.3,0.19429325742705572,44.38734995273759,5.075797282625943,gp
622.3,0.19838566359198007,44.207299740307434,5.009662140125893,gp
622.3,0.2024780697569044,44.01847788902584,4.945151159336604,gp
622.3,0.20657047592182876,43.82101490539904,4.88212687490749,gp
622.3,0.2106628820867531,43.61504031649016,4.820463679252847,gp
622.3,0.21475528825167745,43.40068268343229,4.760048984032198,gp
622.3,0.21884769441660176,43.17806961486835,4.700784319253991,gp
622.3,0.2229401005815261,42.94732778031431,4.642586369100711,gp
622.3,0.22703250674645042,42.708582923450024,4.585387943772138,gp
622.3,0.23112491291137477,42.4619598753381,4.52913888634391,gp
622.3,0.23521731907629911,42.207582567568934,4.473806912779679,gp
622.3,0.23930972524122346,41.945574045339015,4.419378381783384,gp
622.3,0.2434021314061478,41.67605648045513,4.365858989091114,gp
622.3,0.24749453757107215,41.39915118427416,4.313274378062207,gp
622.3,0.2515869437359965,41.11497862057359,4.26167065502352,gp
622.3,0.25567934990092084,40.823658418354384,4.211114793764529,gp
622.3,0.2597717560658452,40.525309384580645,4.161694908930984,gp
622.3,0.2638641622307695,40.2200495168538,4.11352037291592,gp
622.3,0.2679565683956938,39.90799725368738,4.066721462924035,gp
622.3,0.27204897456061816,39.589425989485235,4.021413855747356,gp
622.3,0.2761413807255425,39.26491410543235,3.9776645488763136,gp
622.3,0.28023378689046685,38.93507487440397,3.9355544829616167,gp
622.3,0.2843261930553912,38.600520934823905,3.895187677444913,gp
622.3,0.28841859922031554,38.26186435306106,3.856692010160542,gp
622.3,0.2925110053852399,37.91971668577659,3.820219711084764,gp
622.3,0.29660341155016423,37.5746890422339,3.7859475153985334,gp
622.3,0.3006958177150886,37.22739214657144,3.7540764150551316,gp
622.3,0.3047882238800129,36.87843640004126,3.7248309438497285,gp
622.3,0.3088806300449372,36.52843194322605,3.698457929747267,gp
622.3,0.31297303620986155,36.17798871822961,3.675224651280886,gp
622.3,0.3170654423747859,35.82771653085191,3.6554163435953515,gp
622.3,0.32115784853971024,35.47822511275197,3.639333015472262,gp
622.3,0.3252502547046346,35.13012418360209,3.6272855623525504,gp
622.3,0.32934266086955893,34.78402351323869,3.619591192207487,gp
622.3,0.3334350670344833,34.44053298381571,3.6165682203181313,gp
622.3,0.3375274731994076,34.100262396090294,3.618525559499238,gp
622.3,0.34161987936433197,33.76381379078705,3.625634828898981,gp
622.3,0.3457122855292563,33.431662352575714,3.6378504270461027,gp
622.3,0.34980469169418066,33.10420344086557,3.6550646687886634,gp
622.3,0.35389709785910495,32.781831811717474,3.6771610382396815,gp
622.3,0.3579895040240293,32.464942648830444,3.7040178576482075,gp
622.3,0.36208191018895364,32.1539315989503,3.735511176499946,gp
622.3,0.366174316353878,31.849074260873376,3.7714995501370634,gp
622.3,0.3702667225188023,31.550214017623528,3.811780639965585,gp
622.3,0.37435912868372667,31.257097709917225,3.856144351879471,gp
622.3,0.378451534848651,30.969472676016508,3.904390586799891,gp
622.3,0.38254394101357536,30.687086727079496,3.956332055681537,gp
622.3,0.38663634717849965,30.40968812254608,4.011796498833678,gp
622.3,0.390728753343424,30.137025545552,4.070628338104514,gp
622.3,0.39482115950834834,29.868848078377166,4.1326898047572955,gp
622.3,0.3989135656732727,29.604905177918685,4.197861594591239,gp
622.3,0.40300597183819703,29.344946651191364,4.26604310597423,gp
622.3,0.4070983780031214,29.088722630853727,4.3371523169996085,gp
622.3,0.4111907841680457,28.83598355075548,4.411125355972646,gp
622.3,0.41528319033297006,28.586480121505375,4.48791581577325,gp
622.3,0.4193755964978944,28.33997007711941,4.567490740343667,gp
622.3,0.42346800266281875,28.096312729138077,4.649786112422415,gp
622.3,0.42756040882774304,27.85544563962688,4.734717122529041,gp
622.3,0.4316528149926674,27.617308588413437,4.822213058396112,gp
622.3,0.43574522115759173,27.38184155933973,4.912217971263944,gp
622.3,0.4398376273225161,27.148984734833718,5.004690256509182,gp
622.3,0.4439300334874404,26.918678490491914,5.099602103080727,gp
622.3,0.44802243965236477,26.690863389675794,5.196938837431734,gp
622.3,0.4521148458172891,26.46548017812121,5.296698183971945,gp
622.3,0.45620725198221346,26.24246977855836,5.3988894607689115,gp
622.3,0.4602996581471378,26.02177328534494,5.503532726331005,gp
622.3,0.46439206431206215,25.803331959109368,5.610657890835739,gp
622.3,0.4684844704769865,25.587087221405802,5.720303803085511,gp
622.3,0.4725768766419108,25.372980649378846,5.8325173227553195,gp
622.3,0.4766692828068351,25.16095397043844,5.947352386104995,gp
622.3,0.48076168897175947,24.950949056945735,6.064869072188711,gp
622.3,0.4848540951366838,24.742907920906195,6.185132675697128,gp
622.3,0.48894650130160816,24.536772708673308,6.30821279182365,gp
622.3,0.4930389074665325,24.332485695659607,6.434182417954272,gp
622.3,0.49713131363145685,24.129989281057075,6.5631170764729525,gp
622.3,0.5012237197963813,23.929225982564706,6.695093962537458,gp
622.3,0.5053161259613055,23.730138431122896,6.830191120286302,gp
754.6,0.0231966263934072,68.35314178466797,13.418974876403809,raw
754.6,0.06147413312196772,47.82864761352539,12.917730331420898,raw
754.6,0.06197413311522256,67.26531219482422,13.570501327514648,raw
754.6,0.09988390643641405,-238.62301635742188,42.95903778076172,raw
754.6,0.11254837686408124,73.25008392333984,16.612077713012695,raw
754.6,0.11304837685733608,45.14663314819336,18.53965187072754,raw
754.6,0.29144948542885324,57.57242202758789,12.340609550476074,raw
754.6,0.34652453707752034,47.10232162475586,12.147930145263672,raw
754.6,0.34932453708035016,41.39255905151367,12.126054763793945,raw
754.6,0.3565245370806662,58.53460693359375,12.382418632507324,raw
754.6,0.4407204896863836,29.518795013427734,14.35278606414795,raw
754.6,0.5140985271866788,-71.31625366210938,15.209783554077148,raw
754.6,0.5294161259610101,33.877281188964844,13.10119342803955,raw
754.6,0.5317668305844668,98.41399383544922,20.025068283081055,raw
754.6,0.5393356647384709,17.184818267822266,25.916109085083008,raw
754.6,0.5473356647361153,11.254233360290527,21.71792221069336,raw
754.6,0.0231966263934072,56.582958730533164,7.384709528509367,gp
754.6,0.028490960114040613,56.50161301680487,7.189322260110336,gp
754.6,0.03378529383467403,56.41465934886685,7.007279611423036,gp
754.6,0.039079627555307445,56.32268348289779,6.838991027299829,gp
754.6,0.04437396127594086,56.226269931518914,6.684843749578537,gp
754.6,0.04966829499657427,56.12600206274476,6.545191402404761,gp
754.6,0.05496262871720769,56.02246219878123,6.420341123979248,gp
754.6,0.0602569624378411,55.91623171466745,6.31053968592988,gp
754.6,0.06555129615847452,55.807885820902925,6.215910142515144,gp
754.6,0.07084562987910792,55.698060741508584,6.136032087047537,gp
754.6,0.07613996359974134,55.58747639254477,6.070149783959316,gp
754.6,0.08143429732037476,55.47685486503315,6.017436001383082,gp
754.6,0.08672863104100817,55.366917850672394,5.977010968209974,gp
754.6,0.0920229647616416,55.25838676399496,5.9479592197842175,gp
754.6,0.097317298482275,55.15198286447196,5.929346268296063,gp
754.6,0.10261163220290842,55.04838881492185,5.92023346619269,gp
754.6,0.10790596592354182,54.947460684710336,5.919676086524095,gp
754.6,0.11320029964417525,54.84826031921489,5.926736076193938,gp
754.6,0.11849463336480864,54.74992927667142,5.940420786275935,gp
754.6,0.12378896708544207,54.651871202638404,5.959509817892765,gp
754.6,0.12908330080607547,54.553523162737974,5.982785688929111,gp
754.6,0.1343776345267089,54.45432178736871,6.009099225880045,gp
754.6,0.13967196824734232,54.35370317765535,6.037377822226199,gp
754.6,0.14496630196797572,54.25110281131356,6.0666305985021385,gp
754.6,0.15026063568860915,54.14595544841768,6.095950993644643,gp
754.6,0.15555496940924254,54.03769503706508,6.124517323116647,gp
754.6,0.16084930312987597,53.92575461891931,6.151591804340189,gp
754.6,0.16614363685050937,53.80956623462589,6.176518491289859,gp
754.6,0.1714379705711428,53.688560829082576,6.1987204910701665,gp
754.6,0.1767323042917762,53.56216815655489,6.217696765267671,gp
754.6,0.18202663801240962,53.42981668563186,6.233018753683408,gp
754.6,0.18732097173304302,53.29093350399546,6.244327000767875,gp
754.6,0.19261530545367644,53.14494422300379,6.251327916845418,gp
754.6,0.19790963917430987,52.991272882073076,6.253790766889098,gp
754.6,0.20320397289494327,52.82934185284478,6.251544948330942,gp
754.6,0.2084983066155767,52.658571743123275,6.244477594942108,gp
754.6,0.2137926403362101,52.478381300582555,6.232531524860829,gp
754.6,0.21908697405684352,52.28818731621368,6.215703536060899,gp
754.6,0.22438130777747692,52.087404527516924,6.194043040704602,gp
754.6,0.22967564149811034,51.87544552141674,6.167651019809634,gp
754.6,0.23496997521874374,51.65172063688851,6.136679270464117,gp
754.6,0.24026430893937717,51.41563786728841,6.101329908551171,gp
754.6,0.2455586426600106,51.166602762371326,6.061855079774109,gp
754.6,0.250852976380644,50.90401832998339,6.018556819968325,gp
754.6,0.25614731010127745,50.627284937422814,5.971786991585862,gp
754.6,0.2614416438219108,50.33580021244734,5.921947206313125,gp
754.6,0.26673597754254424,50.028958943925545,5.869488623660093,gp
754.6,0.27203031126317767,49.70615298211226,5.814911491953851,gp
754.6,0.2773246449838111,49.36677113853807,5.758764271809266,gp
754.6,0.28261897870444447,49.01019908550256,5.701642153765703,gp
754.6,0.2879133124250779,48.63581925515746,5.644184753143275,gp
754.6,0.2932076461457113,48.24301465637279,5.587070351119727,gp
754.6,0.29850197986634475,47.831402080520206,5.53086932061478,gp
754.6,0.3037963135869781,47.40096374433722,5.475961493921066,gp
754.6,0.30909064730761154,46.951710239874046,5.422742711747459,gp
754.6,0.31438498102824497,46.48364865964288,5.371645142808095,gp
754.6,0.3196793147488784,45.99678260099097,5.323136856197936,gp
754.6,0.3249736484695118,45.491112170013594,5.277719875378652,gp
754.6,0.3302679821901452,44.96663398501505,5.2359265197658065,gp
754.6,0.3355623159107786,44.42334117951509,5.19831385587157,gp
754.6,0.34085664963141205,43.861223404803354,5.16545611826542,gp
754.6,0.34615098335204547,43.28026683204064,5.137935025727313,gp
754.6,0.35144531707267884,42.68049021250954,5.116274602951752,gp
754.6,0.35673965079331227,42.06204712726287,5.100585109004741,gp
754.6,0.3620339845139457,41.42529911703673,5.090618902807352,gp
754.6,0.3673283182345791,40.771358738663366,5.085871884073636,gp
754.6,0.37262265195521255,40.10150317400212,5.085794669191538,gp
754.6,0.3779169856758459,39.41700663997699,5.089860213681163,gp
754.6,0.38321131939647934,38.719140607613895,5.097577832860659,gp
754.6,0.38850565311711277,38.00917402071741,5.108505447340255,gp
754.6,0.3937999868377462,37.288373514216005,5.122260013063965,gp
754.6,0.39909432055837957,36.55800363221044,5.1385261730703435,gp
754.6,0.404388654279013,35.81932704573762,5.1570632176272015,gp
754.6,0.4096829879996464,35.07360477029715,5.177710462384258,gp
754.6,0.41497732172027985,34.322096383151006,5.200391154456031,gp
754.6,0.42027165544091327,33.56606024043424,5.225114998906073,gp
754.6,0.42556598916154664,32.80675369410028,5.251979368482945,gp
754.6,0.43086032288218007,32.04543330873014,5.28116922318934,gp
754.6,0.4361546566028135,31.283355078232717,5.312955728721597,gp
754.6,0.4414489903234469,30.52177461764211,5.3476934094772455,gp
754.6,0.4467433240440803,29.761933478855667,5.385749091506764,gp
754.6,0.4520376577647137,29.005036192184548,5.427386933821006,gp
754.6,0.45733199148534714,28.252281462382143,5.472917626290026,gp
754.6,0.46262632520598057,27.50486848580124,5.522727348336413,gp
754.6,0.467920658926614,26.76399715739649,5.57727563547166,gp
754.6,0.47321499264724737,26.0308682778126,5.637091544968844,gp
754.6,0.4785093263678808,25.306683760572014,5.702768092851606,gp
754.6,0.4838036600885142,24.592646839400118,5.7749549698056875,gp
754.6,0.48909799380914765,23.88996227570476,5.854349596623772,gp
754.6,0.4943923275297811,23.199836566246063,5.941686648967089,gp
754.6,0.49968666125041444,22.523478151012227,6.037726262393062,gp
754.6,0.5049809949710479,21.8620976213399,6.143241214717177,gp
754.6,0.5102753286916814,21.216907928291448,6.259003464402357,gp
754.6,0.5155696624123147,20.589109462262513,6.385769446893275,gp
754.6,0.5208639961329481,19.978494429412535,6.524170674069032,gp
754.6,0.5261583298535816,19.382318389851662,6.674626179267837,gp
754.6,0.5314526635742151,18.79758237448891,6.8374904183931084,gp
754.6,0.5367469972948484,18.221954285754578,7.0128778495098665,gp
754.6,0.5420413310154818,17.65500698788958,7.200507926212834,gp
754.6,0.5473356647361153,17.096762613036617,7.399960260341967,gp
869.1,0.07469609562276762,96.65452575683594,19.718168258666992,raw
869.1,0.0755960956268674,73.83724975585938,20.592430114746094,raw
869.1,0.07838390643411673,-381.2309265136719,64.24852752685547,raw
869.1,0.0899118014373269,27.28843116760254,27.67765998840332,raw
869.1,0.09081180143330615,-23.422636032104492,27.3261661529541,raw
869.1,0.07469609562276762,NaN,NaN,gp
869.1,0.07485888052994477,NaN,NaN,gp
869.1,0.07502166543712194,NaN,NaN,gp
869.1,0.07518445034429909,NaN,NaN,gp
869.1,0.07534723525147624,NaN,NaN,gp
869.1,0.07551002015865341,NaN,NaN,gp
869.1,0.07567280506583056,NaN,NaN,gp
869.1,0.07583558997300771,NaN,NaN,gp
869.1,0.07599837488018488,NaN,NaN,gp
869.1,0.07616115978736203,NaN,NaN,gp
869.1,0.0763239446945392,NaN,NaN,gp
869.1,0.07648672960171635,NaN,NaN,gp
869.1,0.0766495145088935,NaN,NaN,gp
869.1,0.07681229941607066,NaN,NaN,gp
869.1,0.07697508432324782,NaN,NaN,gp
