flt,mjd,fluxcal,fluxcalerr,processing
g,57019.71101010101,100.93192054120334,10.120450614359553,gp
g,57020.255939393945,111.56132624693987,13.471890823766177,gp
g,57020.80086868687,122.09435370496612,16.580706246570355,gp
g,57021.3457979798,132.50020339421712,19.15667422436555,gp
g,57021.89072727273,142.74287250414068,21.05163228671806,gp
g,57022.435656565656,152.7804311898832,22.18953246831016,gp
g,57022.98058585859,162.56423787295552,22.544642892552716,gp
g,57023.525515151516,172.03808614450418,22.13828389410127,gp
g,57024.07044444445,181.13727528207505,21.048643678360243,gp
g,57024.615373737375,189.78759576712616,19.437667542574328,gp
g,57025.1603030303,197.90422051156452,17.60508361885565,gp
g,57025.705232323235,205.39049174610085,16.068911263600835,gp
g,57026.25016161616,212.13668915924347,15.574170593409235,gp
g,57026.795090909094,218.05841233487251,16.507650931379725,gp
g,57027.34002020202,223.15689723825517,18.23478401095233,gp
g,57027.88494949495,227.43328455353225,20.06435818447517,gp
g,57028.42987878788,230.8726370508495,21.551030877970707,gp
g,57028.974808080806,233.44364058002668,22.44026621586104,gp
g,57029.51973737374,235.09814861534187,22.59329202260825,gp
g,57030.064666666665,235.77056624890417,21.943434826463132,gp
g,57030.6095959596,235.37706826575544,20.4773238945147,gp
g,57031.154525252525,233.8146446250089,18.234815959474933,gp
g,57031.69945454546,230.95996531558131,15.334560069461384,gp
g,57032.244383838384,226.6680551379352,12.067287013099484,gp
g,57032.78931313132,220.77076747572664,9.211934815561008,gp
g,57033.334242424244,213.07818139571663,8.583561587903676,gp
g,57033.87917171717,203.58462115032552,10.798314009221935,gp
g,57034.4241010101,192.5987780717207,13.901510316382033,gp
g,57034.96903030303,180.4373927837351,16.75887790761978,gp
g,57035.51395959596,167.39813901092322,18.948900041365018,gp
g,57036.05888888889,153.7633163211221,20.294939692608164,gp
g,57036.60381818182,139.8033988517675,20.714480035747417,gp
g,57037.14874747475,125.78047079478,20.17253349936111,gp
g,57037.693676767674,111.95157851523447,18.666235671058878,gp
g,57038.23860606061,98.57202851042138,16.222057151931008,gp
g,57038.783535353534,85.89865997478836,12.904775490933341,gp
g,57039.32846464647,74.19312049710982,8.864106467833771,gp
g,57039.87339393939,63.7251734138772,4.685623454095212,gp
g,57040.41832323233,54.76869165296063,4.330657683950012,gp
g,57040.96325252525,47.391027352575065,8.417328099909504,gp
g,57041.50818181818,41.42085503434947,12.528922855571107,gp
g,57042.05311111111,36.68701231209292,15.939690979724944,gp
g,57042.59804040404,33.03082264481918,18.472085826836356,gp
g,57043.14296969697,30.304474781924398,20.041241420476922,gp
g,57043.6878989899,28.36948980564142,20.59749367293049,gp
g,57044.23282828283,27.09526327990386,20.112890219796913,gp
g,57044.77775757576,26.357670562824296,18.577825565695942,gp
g,57045.32268686868,26.037723799073945,16.00371360482621,gp
g,57045.86761616162,26.020269483372317,12.438874662924084,gp
g,57046.41254545454,26.192715778369973,8.053742047028983,gp
g,57046.957474747476,26.443778983244897,4.013243400604204,gp
g,57047.5024040404,26.671535014285894,6.264844628579866,gp
g,57048.047333333336,26.85024241432103,11.902076687826797,gp
g,57048.59226262626,26.991037770220146,17.762843827854493,gp
g,57049.137191919195,27.104075913964806,23.456855184608084,gp
g,57049.68212121212,27.19836538475502,28.874300218929612,gp
g,57050.22705050505,27.28186526223152,33.962141128654736,gp
g,57050.77197979798,27.36157089208305,38.68886483985344,gp
g,57051.31690909091,27.44358921199506,43.03437713302357,gp
g,57051.86183838384,27.53320430000838,46.985721220146566,gp
g,57052.406767676766,27.63493368594939,50.534727446155124,gp
g,57052.9516969697,27.752575889264307,53.67649913112347,gp
g,57053.496626262626,27.88924957262924,56.408342055489975,gp
g,57054.04155555555,28.047424629644183,58.728966957886485,gp
g,57054.586484848485,28.228945456103844,60.637878361206454,gp
g,57055.13141414141,28.435046587497837,62.13490003102314,gp
g,57055.676343434345,28.666360819671027,63.219805979624226,gp
g,57056.22127272727,28.92291986481797,63.89203646473347,gp
g,57056.766202020204,29.20414753049174,64.15048506499839,gp
g,57057.31113131313,29.508845344661367,63.993347540669944,gp
g,57057.85606060606,29.835170484618402,63.41802678213071,gp
g,57058.40098989899,30.18060580097091,62.42109131363514,gp
g,57058.945919191916,30.541921660131152,60.99828804963104,gp
g,57059.49084848485,30.915129258263107,59.14461387933289,gp
g,57060.035777777775,31.2954249868872,56.854456103956615,gp
g,57060.58070707071,31.67712535422907,54.121820520869896,gp
g,57061.125636363635,32.05359188631473,50.940681750195495,gp
g,57061.67056565657,32.4171453477783,47.305521773395725,gp
g,57062.215494949494,32.75896853272706,43.21219099850037,gp
g,57062.76042424242,33.06899678113939,38.65939025612371,gp
g,57063.305353535354,33.335795274839526,33.65151254240305,gp
g,57063.85028282828,33.546422058401774,28.204937665165925,gp
g,57064.39521212121,33.68627561406457,22.364836104090728,gp
g,57064.94014141414,33.7389256942038,16.262572407904266,gp
g,57065.48507070707,33.68592598004599,10.389249525390522,gp
g,57066.03,33.50660698955646,7.165277480456886,gp
i,57012.086,25.93601959562389,5.457309046499346,gp
i,57012.63092929293,31.643377389272658,5.805608531396362,gp
i,57013.17585858586,37.650659132904494,7.015921425378737,gp
i,57013.72078787879,43.942856212164756,8.284787098795167,gp
i,57014.26571717172,50.50546030302664,9.279024803521066,gp
i,57014.81064646465,57.32443070629256,9.883321282606266,gp
i,57015.35557575758,64.38616232146248,10.066929103782755,gp
i,57015.90050505051,71.6774542100674,9.840959591772869,gp
i,57016.44543434343,79.18547870409179,9.248326713065374,gp
i,57016.99036363637,86.89775101157342,8.36994282185193,gp
i,57017.53529292929,94.80209927313314,7.347945679654159,gp
i,57018.08022222223,102.88663505864405,6.431072764263887,gp
i,57018.62515151515,111.17637722066142,5.9681711050700965,gp
i,57019.170080808086,119.83886379485955,6.204874498912865,gp
i,57019.71501010101,129.0029428564958,7.112538445055766,gp
i,57020.259939393945,138.62112062193546,8.317225976791827,gp
i,57020.80486868687,148.62064096351136,9.523434485879825,gp
i,57021.3497979798,158.92934009559184,10.566847955148436,gp
i,57021.89472727273,169.47550275094625,11.36121286386914,gp
i,57022.43965656566,180.18771892584726,11.865119513330189,gp
i,57022.98458585859,190.99474098979783,12.067363750716988,gp
i,57023.52951515152,201.82534095238827,11.982324013648107,gp
i,57024.07444444445,212.60816768469496,11.651315821267392,gp
i,57024.619373737376,223.27160388872753,11.148529522721594,gp
i,57025.1643030303,233.74362261193232,10.59007562680971,gp
i,57025.709232323235,243.9516430982559,10.139804827273455,gp
i,57026.25416161616,253.82240255036635,9.993409517597685,gp
i,57026.799090909095,263.28895623207643,10.246919440929247,gp
i,57027.34402020202,272.3016589503826,10.7461991365857,gp
i,57027.888949494954,280.8126583892098,11.302786521344121,gp
i,57028.43387878788,288.7729247408414,11.769197944860217,gp
i,57028.97880808081,296.13215148587756,12.04595603485796,gp
i,57029.52373737374,302.83865426493077,12.07421999149014,gp
i,57030.068666666666,308.83926769792254,11.828358818687263,gp
i,57030.6135959596,314.0792400042282,11.312935925254719,gp
i,57031.158525252526,318.5021252698634,10.565594384968719,gp
i,57031.70345454546,322.04967321192635,9.6677378371398,gp
i,57032.248383838385,324.6617162800722,8.764923750763769,gp
i,57032.79331313132,326.27605393700765,8.088858560859816,gp
i,57033.338242424245,326.8291753157499,7.930057528912134,gp
i,57033.88317171717,326.312673915227,8.361762060140421,gp
i,57034.428101010104,324.80899557982787,9.105484471496979,gp
i,57034.97303030303,322.40697607097087,9.887915068496048,gp
i,57035.51795959596,319.1934853040225,10.526263931411439,gp
i,57036.06288888889,315.2535920428403,10.91274125394566,gp
i,57036.60781818182,310.6707259333375,10.989767265339916,gp
i,57037.15274747475,305.52683710576764,10.734924989784078,gp
i,57037.697676767675,299.9025535707685,10.155532536899365,gp
i,57038.24260606061,293.8773366321402,9.292009239600759,gp
i,57038.787535353535,287.529634537058,8.233248654826353,gp
i,57039.33246464647,280.9370345804509,7.1527649631534596,gp
i,57039.877393939394,274.17641388169505,6.365681908189359,gp
i,57040.42232323233,267.32328293555463,6.2974523116639425,gp
i,57040.96725252525,260.4285544659847,6.978985485100687,gp
i,57041.51218181818,253.51502069701368,7.982914543463411,gp
i,57042.05711111111,246.603675369119,8.971096442269571,gp
i,57042.60204040404,239.71529429698006,9.754975351059993,gp
i,57043.14696969697,232.87048030692088,10.2373189993732,gp
i,57043.6918989899,226.0897078313599,10.372293048970631,gp
i,57044.23682828283,219.39336722426063,10.147974339763856,gp
i,57044.78175757576,212.80180886365372,9.582171352553328,gp
i,57045.326686868684,206.33538710452729,8.72883486734626,gp
i,57045.87161616162,200.01450414818555,7.6994547453344655,gp
i,57046.416545454544,193.85965389153222,6.709813754088597,gp
i,57046.96147474748,187.89146581979168,6.137086786238631,gp
i,57047.5064040404,182.12991105890626,6.380596457731688,gp
i,57048.05133333334,176.58818072000227,7.266772884277521,gp
i,57048.59626262626,171.27623273563842,8.363045541027835,gp
i,57049.141191919196,166.20427505950613,9.384523663348881,gp
i,57049.68612121212,161.38281482565213,10.179604968594592,gp
i,57050.23105050505,156.82268245571373,10.672315461603171,gp
i,57050.77597979798,152.53505615224384,10.830860600841865,gp
i,57051.32090909091,148.53148681462358,10.655505025141107,gp
i,57051.86583838384,144.82392341276073,10.177799295860735,gp
i,57052.41076767677,141.42473885815923,9.469313790131205,gp
i,57052.9556969697,138.34675640837224,8.661808793321496,gp
i,57053.50062626263,135.60327664504382,7.97673534948721,gp
i,57054.04555555555,133.20810504142105,7.727931455606152,gp
i,57054.590484848486,131.16705332277445,8.134815005256566,gp
i,57055.13541414141,129.45375806871687,8.993333252514464,gp
i,57055.680343434346,128.03450819091853,10.010153141646272,gp
i,57056.22527272727,126.876029580828,10.97813877003146,gp
i,57056.770202020205,125.9454240747666,11.774048142057817,gp
i,57057.31513131313,125.21010889449536,12.331400607321726,gp
i,57057.86006060606,124.63775647841771,12.621535984115093,gp
i,57058.40498989899,124.19623461944298,12.64426263665821,gp
i,57058.94991919192,123.85354682579344,12.424869525404423,gp
i,57059.49484848485,123.57777282118775,12.015250998529464,gp
i,57060.039777777776,123.3370091011962,11.49736339048477,gp
i,57060.58470707071,123.09930946230128,10.985581531924625,gp
i,57061.129636363636,122.83262542046648,10.619696688299927,gp
i,57061.67456565657,122.50982583168474,10.498212243428755,gp
i,57062.219494949495,122.12592607060117,10.520983560745462,gp
i,57062.76442424242,121.68186914428298,10.54095050911601,gp
i,57063.309353535355,121.1783786924953,10.44981238238447,gp
i,57063.85428282828,120.61596054991998,10.198563610479155,gp
i,57064.399212121214,119.99490413383958,9.814046547778414,gp
i,57064.94414141414,119.31528347841189,9.425207833050328,gp
i,57065.48907070707,118.57695791708355,9.293118910528305,gp
i,57066.034,117.77957241457645,9.785616811374144,gp
r,57012.084,23.031915782618558,4.318317512663692,gp
r,57012.62892929293,30.559353833681957,5.787139500324273,gp
r,57013.17385858586,38.592748165973816,8.416077981217155,gp
r,57013.71878787879,47.023219802490566,10.668987732980316,gp
r,57014.26371717172,55.74339526887737,12.24329292063014,gp
r,57014.80864646465,64.64691528649388,13.075737211299428,gp
r,57015.35357575758,73.62794646081075,13.171401052302144,gp
r,57015.89850505051,82.58069436955897,12.572183227335486,gp
r,57016.44343434343,91.39891647342243,11.355432584344754,gp
r,57016.98836363637,99.97543325724733,9.650644803741084,gp
r,57017.53329292929,108.20163601290866,7.691705340468646,gp
r,57018.078222222226,115.96698971050861,5.9632633067999175,gp
r,57018.62315151515,123.21341572855214,5.257263454550777,gp
r,57019.168080808086,130.09336560501907,5.998570886975736,gp
r,57019.71301010101,136.77132904578616,7.923260053404285,gp
r,57020.257939393945,143.3204732572456,10.175575173058562,gp
r,57020.80286868687,149.7996984920185,12.28126161276648,gp
r,57021.3477979798,156.266969914521,14.02638270082703,gp
r,57021.89272727273,162.77953360009104,15.303594552016465,gp
r,57022.43765656566,169.39412954859048,16.059803057685762,gp
r,57022.98258585859,176.1672023587966,16.27946958694374,gp
r,57023.527515151516,183.15511019744525,15.981902885941214,gp
r,57024.07244444445,190.4143326982208,15.227688364521965,gp
r,57024.617373737376,198.00167841203032,14.135849670809145,gp
r,57025.1623030303,205.97449243912268,12.916008848481386,gp
r,57025.707232323235,214.39086486199878,11.910103859699472,gp
r,57026.25216161616,223.30969013154677,11.581981308686865,gp
r,57026.797090909095,232.7267857996397,12.165921448601807,gp
r,57027.34202020202,242.47513009543735,13.275843382039707,gp
r,57027.886949494954,252.36229732534338,14.472479494850896,gp
r,57028.43187878788,262.1953661482894,15.456043584188839,gp
r,57028.976808080806,271.78006030913076,16.047347112238494,gp
r,57029.52173737374,280.91988388694614,16.146661876388592,gp
r,57030.066666666666,289.4152482741027,15.707385464382495,gp
r,57030.6115959596,297.0625880734479,14.724755809992313,gp
r,57031.156525252525,303.6534630683033,13.237585416434165,gp
r,57031.70145454546,308.9736433814164,11.348683352956316,gp
r,57032.246383838385,312.80217488456617,9.288970202894188,gp
r,57032.79131313132,314.9104218697836,7.585668577236405,gp
r,57033.336242424244,315.0636432333684,7.21898069510913,gp
r,57033.88117171717,313.19199250437896,8.488128685167203,gp
r,57034.4261010101,309.4990415445168,10.393585313006744,gp
r,57034.97103030303,304.20519695876766,12.224222672841353,gp
r,57035.51595959596,297.5227198408736,13.660191906267283,gp
r,57036.06088888889,289.65664625556485,14.555596297407593,gp
r,57036.60581818182,280.8056833905543,14.841660633972666,gp
r,57037.15074747475,271.1630842509147,14.49230913523727,gp
r,57037.695676767675,260.9175037023955,13.513423045180721,gp
r,57038.24060606061,250.25383862120174,11.944882772715587,gp
r,57038.785535353534,239.35405485582294,9.880124697827608,gp
r,57039.33046464647,228.39800367049918,7.538803181469501,gp
r,57039.875393939394,217.5642303088317,5.54416159521375,gp
r,57040.42032323233,207.02851384983086,5.396172027462123,gp
r,57040.96525252525,196.89900329131586,7.243368105496987,gp
r,57041.51018181818,187.206543143941,9.531748867544556,gp
r,57042.05511111111,177.9786350679866,11.556472312165257,gp
r,57042.60004040404,169.2439080348547,13.073412152511501,gp
r,57043.14496969697,161.03228047623435,13.979942014613298,gp
r,57043.6898989899,153.37512568250654,14.230191145977148,gp
r,57044.23482828283,146.30544101138912,13.811504664103694,gp
r,57044.77975757576,139.8580214855445,12.739416497495197,gp
r,57045.324686868684,134.06963836305272,11.063997901701484,gp
r,57045.86961616162,128.97922328075578,8.898101818768922,gp
r,57046.41454545454,124.62805858474898,6.527121910170062,gp
r,57046.95947474748,121.05997447718241,4.851764065502227,gp
r,57047.5044040404,118.31018965742935,5.561895303667802,gp
r,57048.049333333336,116.32186357593068,7.832724268302513,gp
r,57048.59426262626,114.9935764609638,10.228121131226954,gp
r,57049.139191919196,114.22583374587165,12.266197811171965,gp
r,57049.68412121212,113.92099606450616,13.779107816135447,gp
r,57050.22905050505,113.98287012762704,14.696934186718973,gp
r,57050.77397979798,114.31630364352898,14.996033699149185,gp
r,57051.31890909091,114.82678300026939,14.687103116672336,gp
r,57051.86383838384,115.42003243458831,13.818423579867664,gp
r,57052.40876767677,116.0016134154892,12.493604059898484,gp
r,57052.9536969697,116.47652297080404,10.916005364132964,gp
r,57053.498626262626,116.74878968082069,9.481480011019322,gp
r,57054.04355555555,116.72106611961937,8.86765704889974,gp
r,57054.588484848486,116.31904253692801,9.5940820057658,gp
r,57055.13341414141,115.56158637417253,11.146160461185572,gp
r,57055.678343434345,114.48838850048352,12.870141229653266,gp
r,57056.22327272727,113.13728992863992,14.386701288258571,gp
r,57056.768202020205,111.54444649237172,15.503518835783247,gp
r,57057.31313131313,109.74448764383331,16.127160210200532,gp
r,57057.85806060606,107.7706698804171,16.22171635916332,gp
r,57058.40298989899,105.65502529515867,15.793577812776299,gp
r,57058.947919191916,103.4285057295683,14.890624966125218,gp
r,57059.49284848485,101.12112299511969,13.613727275765319,gp
r,57060.037777777776,98.7620856179363,12.144637219362082,gp
r,57060.58270707071,96.37993254987079,10.793018677720674,gp
r,57061.127636363635,94.00266428161166,10.021042167952446,gp
r,57061.67256565657,91.65387412908922,10.169497829560017,gp
r,57062.217494949495,89.33925661509782,10.844893571425656,gp
r,57062.76242424242,87.05940182110706,11.512394518499724,gp
r,57063.307353535354,84.81464783075015,11.826557576717798,gp
r,57063.85228282828,82.60509247634025,11.613716153994048,gp
r,57064.397212121214,80.43060377072163,10.837154700119553,gp
r,57064.94214141414,78.29082921136708,9.625531350174187,gp
r,57065.48707070707,76.18520399600513,8.42658239309787,gp
r,57066.032,74.11295818651377,8.262091270616404,gp
z,57018.078,81.51224543188562,8.224904453632252,gp
z,57018.56243434344,88.98290510361356,7.179834540844662,gp
z,57019.04686868687,96.72236098813715,7.040786766453567,gp
z,57019.53130303031,104.67518963898924,7.68372816678853,gp
z,57020.01573737374,112.80989209098459,8.722496322937467,gp
z,57020.500171717176,121.10229896767895,9.834228684226638,gp
z,57020.98460606061,129.5284073171623,10.840117605278564,gp
z,57021.469040404045,138.06434170891913,11.649855193753083,gp
z,57021.953474747475,146.6863168723786,12.220322568323551,gp
z,57022.43790909091,155.3706004109292,12.535236048208247,gp
z,57022.922343434344,164.09347554582413,12.596300014307445,gp
z,57023.40677777778,172.8312038524941,12.4202142439086,gp
z,57023.89121212121,181.5599879470546,12.039157995638568,gp
z,57024.37564646465,190.25593408552788,11.503954591673816,gp
z,57024.86008080808,198.8950146298831,10.889515243731166,gp
z,57025.34451515152,207.45303034668964,10.300924274975081,gp
z,57025.82894949495,215.90557249218637,9.87411231127976,gp
z,57026.31338383839,224.22791863985807,9.75711610400978,gp
z,57026.79781818182,232.3895040264074,9.996678270318979,gp
z,57027.282252525256,240.34974927951382,10.469690897657998,gp
z,57027.76668686869,248.06671000752513,11.035659809885876,gp
z,57028.251121212124,255.4979861393893,11.580409710450295,gp
z,57028.735555555555,262.6006590953059,12.022969478447731,gp
z,57029.21998989899,269.3312283743469,12.311543207775411,gp
z,57029.70442424242,275.64554749001616,12.417932320178492,gp
z,57030.18885858586,281.4987591878215,12.333733895389784,gp
z,57030.67329292929,286.8452298721092,12.068954782886014,gp
z,57031.15772727273,291.638483177272,11.652999823391069,gp
z,57031.64216161616,295.8311326091037,11.137822787097063,gp
z,57032.1265959596,299.37481318707944,10.602326601372454,gp
z,57032.61103030303,302.2201120143258,10.154638204239426,gp
z,57033.09546464647,304.3164977031356,9.923953355860254,gp
z,57033.5798989899,305.6241381152805,10.011453358686989,gp
z,57034.064333333336,306.1774051999544,10.35151007161624,gp
z,57034.548767676766,306.03897081690104,10.809108132615997,gp
z,57035.033202020204,305.2704624851321,11.264572839083025,gp
z,57035.517636363635,303.93248118161046,11.627286527993302,gp
z,57036.00207070707,302.0846861590107,11.83515488625538,gp
z,57036.4865050505,299.78587872813034,11.849985924637231,gp
z,57036.97093939394,297.09408509174847,11.653550620766069,gp
z,57037.45537373737,294.0666383177131,11.245843165277632,gp
z,57037.93980808081,290.76025953673957,10.64612535675881,gp
z,57038.42424242424,287.2311384507737,9.897547470394255,gp
z,57038.90867676768,283.5350132354061,9.076569291257739,gp
z,57039.39311111111,279.72724992253694,8.307118109428533,gp
z,57039.87754545455,275.8629213442122,7.770150972185765,gp
z,57040.36197979798,271.9963250874563,7.672790170913315,gp
z,57040.846414141415,268.1556565767843,8.05065667852638,gp
z,57041.330848484846,264.3326537265744,8.704376380379834,gp
z,57041.815282828284,260.5162350545776,9.434518617312156,gp
z,57042.299717171714,256.6951999384557,10.09906125810478,gp
z,57042.78415151515,252.8582148601678,10.608704310236483,gp
z,57043.26858585858,248.99379946832846,10.91166450308454,gp
z,57043.75302020202,245.09031244330092,10.982562651454508,gp
z,57044.23745454545,241.13593715171422,10.816774898458346,gp
z,57044.72188888889,237.11866707470801,10.429238771797275,gp
z,57045.20632323232,233.0262909977674,9.857330366734061,gp
z,57045.69075757576,228.8463779443646,9.168336516098433,gp
z,57046.17519191919,224.56626184078573,8.471709437034857,gp
z,57046.659626262626,220.17302589542697,7.9304557320564175,gp
z,57047.14406060606,215.65349448358447,7.7474717010804035,gp
z,57047.628494949495,211.0031823850218,8.03259927266522,gp
z,57048.112929292925,206.24356392492584,8.633319381755701,gp
z,57048.59736363636,201.4006314373073,9.35185179687524,gp
z,57049.081797979794,196.5001610446661,10.037127391789825,gp
z,57049.56623232323,191.56775092676298,10.589832571794211,gp
z,57050.05066666666,186.6288593694396,10.949715259125398,gp
z,57050.5351010101,181.70884263392924,11.084249336778637,gp
z,57051.01953535353,176.83299268758861,10.982195051124066,gp
z,57051.50396969697,172.02657483470645,10.65153937161688,gp
z,57051.9884040404,167.31486529053961,10.121412529099304,gp
z,57052.47283838384,162.72318873503156,9.44850045626822,gp
z,57052.95727272727,158.27695588925556,8.728837768507672,gp
z,57053.441707070706,154.0017011529786,8.112483688089796,gp
z,57053.92614141414,149.92312034441554,7.8033924117436015,gp
z,57054.410575757574,146.06539659160785,7.984042204548208,gp
z,57054.895010101005,142.43867045648364,8.582184832941449,gp
z,57055.37944444444,139.0462388726882,9.393250615392995,gp
z,57055.86387878787,135.89160472089276,10.24609674915171,gp
z,57056.34831313131,132.97853474500445,11.024583853314047,gp
z,57056.83274747474,130.31106633252608,11.65692730127975,gp
z,57057.31718181818,127.89351455413079,12.102290100832409,gp
z,57057.80161616161,125.73047947195819,12.34193502645567,gp
z,57058.28605050505,123.82685372273349,12.37466536934183,gp
z,57058.77048484848,122.1878303856471,12.215313825027378,gp
z,57059.25491919192,120.81891114270903,11.895428654909056,gp
z,57059.73935353535,119.7259147408352,11.465542179979343,gp
z,57060.223787878786,118.91498576434802,10.997955264877417,gp
z,57060.708222222216,118.39260372799309,10.587256765545089,gp
z,57061.192656565654,118.16558631220559,10.342711355721239,gp
z,57061.677090909085,118.23017780120087,10.32873466428034,gp
z,57062.16152525252,118.54954543647253,10.47160308335678,gp
z,57062.64595959595,119.08078575252381,10.674393723245949,gp
z,57063.13039393939,119.78123297187389,10.86353466145331,gp
z,57063.61482828282,120.60839929411708,11.00116892980204,gp
z,57064.09926262626,121.51991535105573,11.091014440215469,gp
z,57064.58369696969,122.47347076520079,11.182650731329087,gp
z,57065.06813131313,123.42675474960629,11.373860428215625,gp
z,57065.55256565656,124.33739668662527,11.80419902966767,gp
z,57066.037,125.1629066236496,12.630164637195955,gp
